stage,match_date,team_a,team_b,team_a_score,team_b_score,competition,id
Qualification,2018-06-15,Four Quarters Black ,La Dolfina,6 , 12,34,1109
Qualification,2018-06-16,Four Quarters Orange,UAE,10 , 7,34,1110
Qualification,2018-06-16,EFG Aravali, Bardon,5 , 7,34,1111
Qualification,2018-06-16,El Remanso ,Shalimar,6 , 9,34,1112
Qualification,2018-06-16,HB La Forge, VPS Healthcare Sifani,7 , 6,34,1113
Qualification,2018-06-16,Ferne Park ,Leander,13 , 7,34,1114
Qualification,2018-06-16,HB Glebe Farm,King Power,7 , 8,34,1115
Qualification,2018-06-19,Bardon ,Bucks Polo,9 , 7.5,34,1116
Qualification,2018-06-19,Ferne Park , Four Quarters Black,5 , 7,34,1117
Qualification,2018-06-19,HB La Forge,Four Quarters Orange,7.5 , 3,34,1118
Qualification,2018-06-19,Twelve Oaks Emlor,EFG Aravali,9.5 , 8,34,1119
Qualification,2018-06-20,Park Place ,HB Glebe Farm,7 , 5,34,1120
Qualification,2018-06-20,La Dolfina,Kildare,13 , 8,34,1121
Qualification,2018-06-20,Emlor ,Shalimar,10 , 8,34,1122
Qualification,2018-06-20,King Power,Armis Snake Bite,8 , 9,34,1123
Qualification,2018-06-22,Bardon ,Twelve Oaks Emlor,9 , 7.5,34,1124
Qualification,2018-06-22,HB La Forge, Four Quarters Black,7 , 9,34,1125
Qualification,2018-06-22,Park Place ,Armis Snake Bite,8 , 6,34,1126
Qualification,2018-06-22,La Dolfina, Emlor,12 , 8,34,1127
Qualification,2018-06-24,Bardon , Four Quarters Black,11 , 6,34,1128
Qualification,2018-06-24,La Dolfina, Park Place,11 , 7,34,1129
Mountbatten Cup Quarter-Finals 18,2018-06-05,Park Place ,Twelve Oaks Emlor,10 , 5.5,34,1130
Mountbatten Cup Quarter-Finals 18,2018-06-05,Bardon ,King Power,9 , 10,34,1131
Mountbatten Cup Quarter-Finals 18,2018-06-05,EFG Aravali,HB Glebe Farm,5 , 9,34,1132
Mountbatten Cup Quarter-Finals 18,2018-06-05,Emlor ,Kildare,10 , 8,34,1133
Mountbatten Cup Quarter-Finals 18,2018-06-07,Emlor , Ferne Park,11 , 10,34,1134
Mountbatten Cup Quarter-Finals 18,2018-06-07,King Power,Talacrest,9 , 5,34,1135
Mountbatten Cup Quarter-Finals 18,2018-06-07,Armis Snake Bite,Bridge House of Twyford,8 , 3,34,1136
Mountbatten Cup Quarter-Finals 18,2018-06-07,El Remanso , VPS Healthcare Sifani,8 , 7,34,1137
Mountbatten Cup Quarter-Finals 18,2018-06-07,Four Quarters Black ,HB La Forge,6 , 8,34,1138
Mountbatten Cup Quarter-Finals 18,2018-06-07,La Dolfina,Shalimar,7 , 5,34,1139
Mountbatten Cup Quarter-Finals 18,2018-06-08,Bucks Polo,Mad Dogs,4.5 , 9,34,1140
Mountbatten Cup Quarter-Finals 18,2018-06-09,HB Glebe Farm,Talacrest,10 , 7,34,1141
Mountbatten Cup Quarter-Finals 18,2018-06-09,Leander,Kildare,8 , 7,34,1142
Mountbatten Cup Quarter-Finals 18,2018-06-09,El Remanso , Four Quarters Black,8 , 9,34,1143
Mountbatten Cup Quarter-Finals 18,2018-06-10,Leander,UAE,8 , 6,34,1144
Mountbatten Cup Quarter-Finals 18,2018-06-12,La Dolfina, VPS Healthcare Sifani,8 , 5,34,1145
Mountbatten Cup Quarter-Finals 18,2018-06-12,Armis Snake Bite,Mad Dogs,7 , 6,34,1146
Mountbatten Cup Quarter-Finals 18,2018-06-12,Ferne Park ,Four Quarters Orange,7 , 6,34,1147
Mountbatten Cup Quarter-Finals 18,2018-06-12,Bardon ,Talacrest,7 , 4,34,1148
Mountbatten Cup Quarter-Finals 18,2018-06-12,EFG Aravali,King Power,4 , 10,34,1149
Mountbatten Cup Quarter-Finals 18,2018-06-12,Bridge House of Twyford, Park Place,4 , 6,34,1150
Mountbatten Cup Quarter-Finals 18,2018-06-13,Bucks Polo/Polo Performance,Twelve Oaks Emlor,5.5 , 12,34,1151
Mountbatten Cup Quarter-Finals 18,2018-06-14,EFG Aravali,Talacrest,9 , 4,34,1152
Mountbatten Cup Quarter-Finals 18,2018-06-14,Bardon ,HB Glebe Farm,7 , 9,34,1153
Mountbatten Cup Quarter-Finals 18,2018-06-14,Four Quarters Orange,Kildare,6 , 7,34,1154
Mountbatten Cup Quarter-Finals 18,2018-06-14,HB La Forge,Shalimar,6 , 7,34,1155
Mountbatten Cup Quarter-Finals 18,2018-06-14,Emlor ,UAE,7 , 8,34,1156
Mountbatten Cup Quarter-Finals 18,2018-06-15,Mad Dogs, Park Place,4 , 7,34,1157
Mountbatten Cup Quarter-Finals 18,2018-06-15,Armis Snake Bite,Twelve Oaks Emlor,10 , 9,34,1158
Mountbatten Cup Quarter-Finals 18,2018-06-15,Bridge House of Twyford,Bucks Polo,7 , 12.5,34,1159
Mountbatten Cup Quarter-Finals 18,2018-06-15,Four Quarters Black ,La Dolfina,6 , 12,34,1160
Mountbatten Cup Quarter-Finals 18,2018-06-16,Four Quarters Orange,UAE,10 , 7,34,1161
Mountbatten Cup Quarter-Finals 18,2018-06-16,EFG Aravali, Bardon,5 , 7,34,1162
Mountbatten Cup Quarter-Finals 18,2018-06-16,El Remanso ,Shalimar,6 , 9,34,1163
Mountbatten Cup Quarter-Finals 18,2018-06-16,HB La Forge, VPS Healthcare Sifani,7 , 6,34,1164
Mountbatten Cup Quarter-Finals 18,2018-06-16,Ferne Park ,Leander,13 , 7,34,1165
Mountbatten Cup Quarter-Finals 18,2018-06-16,HB Glebe Farm,King Power,7 , 8,34,1166
Mountbatten Cup Quarter-Finals 18,2018-06-19,Bardon ,Bucks Polo,9 , 7.5,34,1167
Mountbatten Cup Quarter-Finals 18,2018-06-19,Ferne Park , Four Quarters Black,5 , 7,34,1168
Mountbatten Cup Quarter-Finals 18,2018-06-19,HB La Forge,Four Quarters Orange,7.5 , 3,34,1169
Mountbatten Cup Quarter-Finals 18,2018-06-19,Twelve Oaks Emlor,EFG Aravali,9.5 , 8,34,1170
Mountbatten Cup Quarter-Finals 18,2018-06-20,Park Place ,HB Glebe Farm,7 , 5,34,1171
Mountbatten Cup Quarter-Finals 18,2018-06-20,La Dolfina,Kildare,13 , 8,34,1172
Mountbatten Cup Quarter-Finals 18,2018-06-20,Emlor ,Shalimar,10 , 8,34,1173
Mountbatten Cup Quarter-Finals 18,2018-06-20,King Power,Armis Snake Bite,8 , 9,34,1174
Mountbatten Cup Quarter-Finals 18,2018-06-22,Bardon ,Twelve Oaks Emlor,9 , 7.5,34,1175
Mountbatten Cup Quarter-Finals 18,2018-06-22,HB La Forge, Four Quarters Black,7 , 9,34,1176
Mountbatten Cup Quarter-Finals 18,2018-06-22,Park Place ,Armis Snake Bite,8 , 6,34,1177
Mountbatten Cup Quarter-Finals 18,2018-06-22,La Dolfina, Emlor,12 , 8,34,1178
Mountbatten Cup Quarter-Finals 18,2018-06-24,Bardon , Four Quarters Black,11 , 6,34,1179
Mountbatten Cup Quarter-Finals 18,2018-06-24,La Dolfina, Park Place,11 , 7,34,1180
Quarterfinals,2018-06-05,Park Place ,Twelve Oaks Emlor,10 , 5.5,34,1181
Quarterfinals,2018-06-05,Bardon ,King Power,9 , 10,34,1182
Quarterfinals,2018-06-05,EFG Aravali,HB Glebe Farm,5 , 9,34,1183
Quarterfinals,2018-06-05,Emlor ,Kildare,10 , 8,34,1184
Quarterfinals,2018-06-07,Emlor , Ferne Park,11 , 10,34,1185
Quarterfinals,2018-06-07,King Power,Talacrest,9 , 5,34,1186
Quarterfinals,2018-06-07,Armis Snake Bite,Bridge House of Twyford,8 , 3,34,1187
Quarterfinals,2018-06-07,El Remanso , VPS Healthcare Sifani,8 , 7,34,1188
Quarterfinals,2018-06-07,Four Quarters Black ,HB La Forge,6 , 8,34,1189
Quarterfinals,2018-06-07,La Dolfina,Shalimar,7 , 5,34,1190
Quarterfinals,2018-06-08,Bucks Polo,Mad Dogs,4.5 , 9,34,1191
Quarterfinals,2018-06-09,HB Glebe Farm,Talacrest,10 , 7,34,1192
Quarterfinals,2018-06-09,Leander,Kildare,8 , 7,34,1193
Quarterfinals,2018-06-09,El Remanso , Four Quarters Black,8 , 9,34,1194
Quarterfinals,2018-06-10,Leander,UAE,8 , 6,34,1195
Quarterfinals,2018-06-12,La Dolfina, VPS Healthcare Sifani,8 , 5,34,1196
Quarterfinals,2018-06-12,Armis Snake Bite,Mad Dogs,7 , 6,34,1197
Quarterfinals,2018-06-12,Ferne Park ,Four Quarters Orange,7 , 6,34,1198
Quarterfinals,2018-06-12,Bardon ,Talacrest,7 , 4,34,1199
Quarterfinals,2018-06-12,EFG Aravali,King Power,4 , 10,34,1200
Quarterfinals,2018-06-12,Bridge House of Twyford, Park Place,4 , 6,34,1201
Quarterfinals,2018-06-13,Bucks Polo/Polo Performance,Twelve Oaks Emlor,5.5 , 12,34,1202
Quarterfinals,2018-06-14,EFG Aravali,Talacrest,9 , 4,34,1203
Quarterfinals,2018-06-14,Bardon ,HB Glebe Farm,7 , 9,34,1204
Quarterfinals,2018-06-14,Four Quarters Orange,Kildare,6 , 7,34,1205
Quarterfinals,2018-06-14,HB La Forge,Shalimar,6 , 7,34,1206
Quarterfinals,2018-06-14,Emlor ,UAE,7 , 8,34,1207
Quarterfinals,2018-06-15,Mad Dogs, Park Place,4 , 7,34,1208
Quarterfinals,2018-06-15,Armis Snake Bite,Twelve Oaks Emlor,10 , 9,34,1209
Quarterfinals,2018-06-15,Bridge House of Twyford,Bucks Polo,7 , 12.5,34,1210
Quarterfinals,2018-06-15,Four Quarters Black ,La Dolfina,6 , 12,34,1211
Quarterfinals,2018-06-16,Four Quarters Orange,UAE,10 , 7,34,1212
Quarterfinals,2018-06-16,EFG Aravali, Bardon,5 , 7,34,1213
Quarterfinals,2018-06-16,El Remanso ,Shalimar,6 , 9,34,1214
Quarterfinals,2018-06-16,HB La Forge, VPS Healthcare Sifani,7 , 6,34,1215
Quarterfinals,2018-06-16,Ferne Park ,Leander,13 , 7,34,1216
Quarterfinals,2018-06-16,HB Glebe Farm,King Power,7 , 8,34,1217
Quarterfinals,2018-06-19,Bardon ,Bucks Polo,9 , 7.5,34,1218
Quarterfinals,2018-06-19,Ferne Park , Four Quarters Black,5 , 7,34,1219
Quarterfinals,2018-06-19,HB La Forge,Four Quarters Orange,7.5 , 3,34,1220
Quarterfinals,2018-06-19,Twelve Oaks Emlor,EFG Aravali,9.5 , 8,34,1221
Quarterfinals,2018-06-20,Park Place ,HB Glebe Farm,7 , 5,34,1222
Quarterfinals,2018-06-20,La Dolfina,Kildare,13 , 8,34,1223
Quarterfinals,2018-06-20,Emlor ,Shalimar,10 , 8,34,1224
Quarterfinals,2018-06-20,King Power,Armis Snake Bite,8 , 9,34,1225
Quarterfinals,2018-06-22,Bardon ,Twelve Oaks Emlor,9 , 7.5,34,1226
Quarterfinals,2018-06-22,HB La Forge, Four Quarters Black,7 , 9,34,1227
Quarterfinals,2018-06-22,Park Place ,Armis Snake Bite,8 , 6,34,1228
Quarterfinals,2018-06-22,La Dolfina, Emlor,12 , 8,34,1229
Quarterfinals,2018-06-24,Bardon , Four Quarters Black,11 , 6,34,1230
Quarterfinals,2018-06-24,La Dolfina, Park Place,11 , 7,34,1231
Mountbatten Cup Semi-Finals,2018-06-05,Park Place ,Twelve Oaks Emlor,10 , 5.5,34,1232
Mountbatten Cup Semi-Finals,2018-06-05,Bardon ,King Power,9 , 10,34,1233
Mountbatten Cup Semi-Finals,2018-06-05,EFG Aravali,HB Glebe Farm,5 , 9,34,1234
Mountbatten Cup Semi-Finals,2018-06-05,Emlor ,Kildare,10 , 8,34,1235
Mountbatten Cup Semi-Finals,2018-06-07,Emlor , Ferne Park,11 , 10,34,1236
Mountbatten Cup Semi-Finals,2018-06-07,King Power,Talacrest,9 , 5,34,1237
Mountbatten Cup Semi-Finals,2018-06-07,Armis Snake Bite,Bridge House of Twyford,8 , 3,34,1238
Mountbatten Cup Semi-Finals,2018-06-07,El Remanso , VPS Healthcare Sifani,8 , 7,34,1239
Mountbatten Cup Semi-Finals,2018-06-07,Four Quarters Black ,HB La Forge,6 , 8,34,1240
Mountbatten Cup Semi-Finals,2018-06-07,La Dolfina,Shalimar,7 , 5,34,1241
Mountbatten Cup Semi-Finals,2018-06-08,Bucks Polo,Mad Dogs,4.5 , 9,34,1242
Mountbatten Cup Semi-Finals,2018-06-09,HB Glebe Farm,Talacrest,10 , 7,34,1243
Mountbatten Cup Semi-Finals,2018-06-09,Leander,Kildare,8 , 7,34,1244
Mountbatten Cup Semi-Finals,2018-06-09,El Remanso , Four Quarters Black,8 , 9,34,1245
Mountbatten Cup Semi-Finals,2018-06-10,Leander,UAE,8 , 6,34,1246
Mountbatten Cup Semi-Finals,2018-06-12,La Dolfina, VPS Healthcare Sifani,8 , 5,34,1247
Mountbatten Cup Semi-Finals,2018-06-12,Armis Snake Bite,Mad Dogs,7 , 6,34,1248
Mountbatten Cup Semi-Finals,2018-06-12,Ferne Park ,Four Quarters Orange,7 , 6,34,1249
Mountbatten Cup Semi-Finals,2018-06-12,Bardon ,Talacrest,7 , 4,34,1250
Mountbatten Cup Semi-Finals,2018-06-12,EFG Aravali,King Power,4 , 10,34,1251
Mountbatten Cup Semi-Finals,2018-06-12,Bridge House of Twyford, Park Place,4 , 6,34,1252
Mountbatten Cup Semi-Finals,2018-06-13,Bucks Polo/Polo Performance,Twelve Oaks Emlor,5.5 , 12,34,1253
Mountbatten Cup Semi-Finals,2018-06-14,EFG Aravali,Talacrest,9 , 4,34,1254
Mountbatten Cup Semi-Finals,2018-06-14,Bardon ,HB Glebe Farm,7 , 9,34,1255
Mountbatten Cup Semi-Finals,2018-06-14,Four Quarters Orange,Kildare,6 , 7,34,1256
Mountbatten Cup Semi-Finals,2018-06-14,HB La Forge,Shalimar,6 , 7,34,1257
Mountbatten Cup Semi-Finals,2018-06-14,Emlor ,UAE,7 , 8,34,1258
Mountbatten Cup Semi-Finals,2018-06-15,Mad Dogs, Park Place,4 , 7,34,1259
Mountbatten Cup Semi-Finals,2018-06-15,Armis Snake Bite,Twelve Oaks Emlor,10 , 9,34,1260
Mountbatten Cup Semi-Finals,2018-06-15,Bridge House of Twyford,Bucks Polo,7 , 12.5,34,1261
Mountbatten Cup Semi-Finals,2018-06-15,Four Quarters Black ,La Dolfina,6 , 12,34,1262
Mountbatten Cup Semi-Finals,2018-06-16,Four Quarters Orange,UAE,10 , 7,34,1263
Mountbatten Cup Semi-Finals,2018-06-16,EFG Aravali, Bardon,5 , 7,34,1264
Mountbatten Cup Semi-Finals,2018-06-16,El Remanso ,Shalimar,6 , 9,34,1265
Mountbatten Cup Semi-Finals,2018-06-16,HB La Forge, VPS Healthcare Sifani,7 , 6,34,1266
Mountbatten Cup Semi-Finals,2018-06-16,Ferne Park ,Leander,13 , 7,34,1267
Mountbatten Cup Semi-Finals,2018-06-16,HB Glebe Farm,King Power,7 , 8,34,1268
Mountbatten Cup Semi-Finals,2018-06-19,Bardon ,Bucks Polo,9 , 7.5,34,1269
Mountbatten Cup Semi-Finals,2018-06-19,Ferne Park , Four Quarters Black,5 , 7,34,1270
Mountbatten Cup Semi-Finals,2018-06-19,HB La Forge,Four Quarters Orange,7.5 , 3,34,1271
Mountbatten Cup Semi-Finals,2018-06-19,Twelve Oaks Emlor,EFG Aravali,9.5 , 8,34,1272
Mountbatten Cup Semi-Finals,2018-06-20,Park Place ,HB Glebe Farm,7 , 5,34,1273
Mountbatten Cup Semi-Finals,2018-06-20,La Dolfina,Kildare,13 , 8,34,1274
Mountbatten Cup Semi-Finals,2018-06-20,Emlor ,Shalimar,10 , 8,34,1275
Mountbatten Cup Semi-Finals,2018-06-20,King Power,Armis Snake Bite,8 , 9,34,1276
Mountbatten Cup Semi-Finals,2018-06-22,Bardon ,Twelve Oaks Emlor,9 , 7.5,34,1277
Mountbatten Cup Semi-Finals,2018-06-22,HB La Forge, Four Quarters Black,7 , 9,34,1278
Mountbatten Cup Semi-Finals,2018-06-22,Park Place ,Armis Snake Bite,8 , 6,34,1279
Mountbatten Cup Semi-Finals,2018-06-22,La Dolfina, Emlor,12 , 8,34,1280
Mountbatten Cup Semi-Finals,2018-06-24,Bardon , Four Quarters Black,11 , 6,34,1281
Mountbatten Cup Semi-Finals,2018-06-24,La Dolfina, Park Place,11 , 7,34,1282
Semifinals,2018-06-05,Park Place ,Twelve Oaks Emlor,10 , 5.5,34,1283
Semifinals,2018-06-05,Bardon ,King Power,9 , 10,34,1284
Semifinals,2018-06-05,EFG Aravali,HB Glebe Farm,5 , 9,34,1285
Semifinals,2018-06-05,Emlor ,Kildare,10 , 8,34,1286
Semifinals,2018-06-07,Emlor , Ferne Park,11 , 10,34,1287
Semifinals,2018-06-07,King Power,Talacrest,9 , 5,34,1288
Semifinals,2018-06-07,Armis Snake Bite,Bridge House of Twyford,8 , 3,34,1289
Semifinals,2018-06-07,El Remanso , VPS Healthcare Sifani,8 , 7,34,1290
Semifinals,2018-06-07,Four Quarters Black ,HB La Forge,6 , 8,34,1291
Semifinals,2018-06-07,La Dolfina,Shalimar,7 , 5,34,1292
Semifinals,2018-06-08,Bucks Polo,Mad Dogs,4.5 , 9,34,1293
Semifinals,2018-06-09,HB Glebe Farm,Talacrest,10 , 7,34,1294
Semifinals,2018-06-09,Leander,Kildare,8 , 7,34,1295
Semifinals,2018-06-09,El Remanso , Four Quarters Black,8 , 9,34,1296
Semifinals,2018-06-10,Leander,UAE,8 , 6,34,1297
Semifinals,2018-06-12,La Dolfina, VPS Healthcare Sifani,8 , 5,34,1298
Semifinals,2018-06-12,Armis Snake Bite,Mad Dogs,7 , 6,34,1299
Semifinals,2018-06-12,Ferne Park ,Four Quarters Orange,7 , 6,34,1300
Semifinals,2018-06-12,Bardon ,Talacrest,7 , 4,34,1301
Semifinals,2018-06-12,EFG Aravali,King Power,4 , 10,34,1302
Semifinals,2018-06-12,Bridge House of Twyford, Park Place,4 , 6,34,1303
Semifinals,2018-06-13,Bucks Polo/Polo Performance,Twelve Oaks Emlor,5.5 , 12,34,1304
Semifinals,2018-06-14,EFG Aravali,Talacrest,9 , 4,34,1305
Semifinals,2018-06-14,Bardon ,HB Glebe Farm,7 , 9,34,1306
Semifinals,2018-06-14,Four Quarters Orange,Kildare,6 , 7,34,1307
Semifinals,2018-06-14,HB La Forge,Shalimar,6 , 7,34,1308
Semifinals,2018-06-14,Emlor ,UAE,7 , 8,34,1309
Semifinals,2018-06-15,Mad Dogs, Park Place,4 , 7,34,1310
Semifinals,2018-06-15,Armis Snake Bite,Twelve Oaks Emlor,10 , 9,34,1311
Semifinals,2018-06-15,Bridge House of Twyford,Bucks Polo,7 , 12.5,34,1312
Semifinals,2018-06-15,Four Quarters Black ,La Dolfina,6 , 12,34,1313
Semifinals,2018-06-16,Four Quarters Orange,UAE,10 , 7,34,1314
Semifinals,2018-06-16,EFG Aravali, Bardon,5 , 7,34,1315
Semifinals,2018-06-16,El Remanso ,Shalimar,6 , 9,34,1316
Semifinals,2018-06-16,HB La Forge, VPS Healthcare Sifani,7 , 6,34,1317
Semifinals,2018-06-16,Ferne Park ,Leander,13 , 7,34,1318
Semifinals,2018-06-16,HB Glebe Farm,King Power,7 , 8,34,1319
Semifinals,2018-06-19,Bardon ,Bucks Polo,9 , 7.5,34,1320
Semifinals,2018-06-19,Ferne Park , Four Quarters Black,5 , 7,34,1321
Semifinals,2018-06-19,HB La Forge,Four Quarters Orange,7.5 , 3,34,1322
Semifinals,2018-06-19,Twelve Oaks Emlor,EFG Aravali,9.5 , 8,34,1323
Semifinals,2018-06-20,Park Place ,HB Glebe Farm,7 , 5,34,1324
Semifinals,2018-06-20,La Dolfina,Kildare,13 , 8,34,1325
Semifinals,2018-06-20,Emlor ,Shalimar,10 , 8,34,1326
Semifinals,2018-06-20,King Power,Armis Snake Bite,8 , 9,34,1327
Semifinals,2018-06-22,Bardon ,Twelve Oaks Emlor,9 , 7.5,34,1328
Semifinals,2018-06-22,HB La Forge, Four Quarters Black,7 , 9,34,1329
Semifinals,2018-06-22,Park Place ,Armis Snake Bite,8 , 6,34,1330
Semifinals,2018-06-22,La Dolfina, Emlor,12 , 8,34,1331
Semifinals,2018-06-24,Bardon , Four Quarters Black,11 , 6,34,1332
Semifinals,2018-06-24,La Dolfina, Park Place,11 , 7,34,1333
Mountbatten Cup Finals,2018-06-05,Park Place ,Twelve Oaks Emlor,10 , 5.5,34,1334
Mountbatten Cup Finals,2018-06-05,Bardon ,King Power,9 , 10,34,1335
Mountbatten Cup Finals,2018-06-05,EFG Aravali,HB Glebe Farm,5 , 9,34,1336
Mountbatten Cup Finals,2018-06-05,Emlor ,Kildare,10 , 8,34,1337
Mountbatten Cup Finals,2018-06-07,Emlor , Ferne Park,11 , 10,34,1338
Mountbatten Cup Finals,2018-06-07,King Power,Talacrest,9 , 5,34,1339
Mountbatten Cup Finals,2018-06-07,Armis Snake Bite,Bridge House of Twyford,8 , 3,34,1340
Mountbatten Cup Finals,2018-06-07,El Remanso , VPS Healthcare Sifani,8 , 7,34,1341
Mountbatten Cup Finals,2018-06-07,Four Quarters Black ,HB La Forge,6 , 8,34,1342
Mountbatten Cup Finals,2018-06-07,La Dolfina,Shalimar,7 , 5,34,1343
Mountbatten Cup Finals,2018-06-08,Bucks Polo,Mad Dogs,4.5 , 9,34,1344
Mountbatten Cup Finals,2018-06-09,HB Glebe Farm,Talacrest,10 , 7,34,1345
Mountbatten Cup Finals,2018-06-09,Leander,Kildare,8 , 7,34,1346
Mountbatten Cup Finals,2018-06-09,El Remanso , Four Quarters Black,8 , 9,34,1347
Mountbatten Cup Finals,2018-06-10,Leander,UAE,8 , 6,34,1348
Mountbatten Cup Finals,2018-06-12,La Dolfina, VPS Healthcare Sifani,8 , 5,34,1349
Mountbatten Cup Finals,2018-06-12,Armis Snake Bite,Mad Dogs,7 , 6,34,1350
Mountbatten Cup Finals,2018-06-12,Ferne Park ,Four Quarters Orange,7 , 6,34,1351
Mountbatten Cup Finals,2018-06-12,Bardon ,Talacrest,7 , 4,34,1352
Mountbatten Cup Finals,2018-06-12,EFG Aravali,King Power,4 , 10,34,1353
Mountbatten Cup Finals,2018-06-12,Bridge House of Twyford, Park Place,4 , 6,34,1354
Mountbatten Cup Finals,2018-06-13,Bucks Polo/Polo Performance,Twelve Oaks Emlor,5.5 , 12,34,1355
Mountbatten Cup Finals,2018-06-14,EFG Aravali,Talacrest,9 , 4,34,1356
Mountbatten Cup Finals,2018-06-14,Bardon ,HB Glebe Farm,7 , 9,34,1357
Mountbatten Cup Finals,2018-06-14,Four Quarters Orange,Kildare,6 , 7,34,1358
Mountbatten Cup Finals,2018-06-14,HB La Forge,Shalimar,6 , 7,34,1359
Mountbatten Cup Finals,2018-06-14,Emlor ,UAE,7 , 8,34,1360
Mountbatten Cup Finals,2018-06-15,Mad Dogs, Park Place,4 , 7,34,1361
Mountbatten Cup Finals,2018-06-15,Armis Snake Bite,Twelve Oaks Emlor,10 , 9,34,1362
Mountbatten Cup Finals,2018-06-15,Bridge House of Twyford,Bucks Polo,7 , 12.5,34,1363
Mountbatten Cup Finals,2018-06-15,Four Quarters Black ,La Dolfina,6 , 12,34,1364
Mountbatten Cup Finals,2018-06-16,Four Quarters Orange,UAE,10 , 7,34,1365
Mountbatten Cup Finals,2018-06-16,EFG Aravali, Bardon,5 , 7,34,1366
Mountbatten Cup Finals,2018-06-16,El Remanso ,Shalimar,6 , 9,34,1367
Mountbatten Cup Finals,2018-06-16,HB La Forge, VPS Healthcare Sifani,7 , 6,34,1368
Mountbatten Cup Finals,2018-06-16,Ferne Park ,Leander,13 , 7,34,1369
Mountbatten Cup Finals,2018-06-16,HB Glebe Farm,King Power,7 , 8,34,1370
Mountbatten Cup Finals,2018-06-19,Bardon ,Bucks Polo,9 , 7.5,34,1371
Mountbatten Cup Finals,2018-06-19,Ferne Park , Four Quarters Black,5 , 7,34,1372
Mountbatten Cup Finals,2018-06-19,HB La Forge,Four Quarters Orange,7.5 , 3,34,1373
Mountbatten Cup Finals,2018-06-19,Twelve Oaks Emlor,EFG Aravali,9.5 , 8,34,1374
Mountbatten Cup Finals,2018-06-20,Park Place ,HB Glebe Farm,7 , 5,34,1375
Mountbatten Cup Finals,2018-06-20,La Dolfina,Kildare,13 , 8,34,1376
Mountbatten Cup Finals,2018-06-20,Emlor ,Shalimar,10 , 8,34,1377
Mountbatten Cup Finals,2018-06-20,King Power,Armis Snake Bite,8 , 9,34,1378
Mountbatten Cup Finals,2018-06-22,Bardon ,Twelve Oaks Emlor,9 , 7.5,34,1379
Mountbatten Cup Finals,2018-06-22,HB La Forge, Four Quarters Black,7 , 9,34,1380
Mountbatten Cup Finals,2018-06-22,Park Place ,Armis Snake Bite,8 , 6,34,1381
Mountbatten Cup Finals,2018-06-22,La Dolfina, Emlor,12 , 8,34,1382
Mountbatten Cup Finals,2018-06-24,Bardon , Four Quarters Black,11 , 6,34,1383
Mountbatten Cup Finals,2018-06-24,La Dolfina, Park Place,11 , 7,34,1384
Finals,2018-06-05,Park Place ,Twelve Oaks Emlor,10 , 5.5,34,1385
Finals,2018-06-05,Bardon ,King Power,9 , 10,34,1386
Finals,2018-06-05,EFG Aravali,HB Glebe Farm,5 , 9,34,1387
Finals,2018-06-05,Emlor ,Kildare,10 , 8,34,1388
Finals,2018-06-07,Emlor , Ferne Park,11 , 10,34,1389
Finals,2018-06-07,King Power,Talacrest,9 , 5,34,1390
Finals,2018-06-07,Armis Snake Bite,Bridge House of Twyford,8 , 3,34,1391
Finals,2018-06-07,El Remanso , VPS Healthcare Sifani,8 , 7,34,1392
Finals,2018-06-07,Four Quarters Black ,HB La Forge,6 , 8,34,1393
Finals,2018-06-07,La Dolfina,Shalimar,7 , 5,34,1394
Finals,2018-06-08,Bucks Polo,Mad Dogs,4.5 , 9,34,1395
Finals,2018-06-09,HB Glebe Farm,Talacrest,10 , 7,34,1396
Finals,2018-06-09,Leander,Kildare,8 , 7,34,1397
Finals,2018-06-09,El Remanso , Four Quarters Black,8 , 9,34,1398
Finals,2018-06-10,Leander,UAE,8 , 6,34,1399
Finals,2018-06-12,La Dolfina, VPS Healthcare Sifani,8 , 5,34,1400
Finals,2018-06-12,Armis Snake Bite,Mad Dogs,7 , 6,34,1401
Finals,2018-06-12,Ferne Park ,Four Quarters Orange,7 , 6,34,1402
Finals,2018-06-12,Bardon ,Talacrest,7 , 4,34,1403
Finals,2018-06-12,EFG Aravali,King Power,4 , 10,34,1404
Finals,2018-06-12,Bridge House of Twyford, Park Place,4 , 6,34,1405
Finals,2018-06-13,Bucks Polo/Polo Performance,Twelve Oaks Emlor,5.5 , 12,34,1406
Finals,2018-06-14,EFG Aravali,Talacrest,9 , 4,34,1407
Finals,2018-06-14,Bardon ,HB Glebe Farm,7 , 9,34,1408
Finals,2018-06-14,Four Quarters Orange,Kildare,6 , 7,34,1409
Finals,2018-06-14,HB La Forge,Shalimar,6 , 7,34,1410
Finals,2018-06-14,Emlor ,UAE,7 , 8,34,1411
Finals,2018-06-15,Mad Dogs, Park Place,4 , 7,34,1412
Finals,2018-06-15,Armis Snake Bite,Twelve Oaks Emlor,10 , 9,34,1413
Finals,2018-06-15,Bridge House of Twyford,Bucks Polo,7 , 12.5,34,1414
Finals,2018-06-15,Four Quarters Black ,La Dolfina,6 , 12,34,1415
Finals,2018-06-16,Four Quarters Orange,UAE,10 , 7,34,1416
Finals,2018-06-16,EFG Aravali, Bardon,5 , 7,34,1417
Finals,2018-06-16,El Remanso ,Shalimar,6 , 9,34,1418
Finals,2018-06-16,HB La Forge, VPS Healthcare Sifani,7 , 6,34,1419
Finals,2018-06-16,Ferne Park ,Leander,13 , 7,34,1420
